line_no,word,pos_list,n_senses,declared_cefr,source_oxford_badge,badge_match,src_cambridge_flag,src_oxford_flag,card_status,card_reason,tags
2839,convention,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2840,coordinate,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2841,corporation,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2842,copper,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2843,corridor,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2844,craft,noun,1,B2,C1,no,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2845,counter (long flat surface),noun,1,B2,,no,Oxford,Oxford,mismatch,1/1 senses failed: word-not-in-source,Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2846,coverage,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2847,crawl,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2848,crown,noun,3,C1,C1,yes,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2849,cutting,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2850,crack,noun|verb,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2); no-per-sense-pos-in-deck; flat-matched",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2851,dare,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2852,deadly,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2853,dealer,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2854,deck,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2855,deck,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2856,default,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,1/1 senses failed: sense-text-not-in-source,Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2857,demonstration,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2858,democracy,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2859,deed,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2860,dense,adjective,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2861,depression,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2862,depression,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2863,deposit,noun,3,B2,C1,no,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def])",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2864,deposit,noun,1,B2,C1,no,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2865,deputy,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2866,descent,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2867,dip,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2868,directory,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2869,disagreement,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2870,discharge,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2871,disorder,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2872,dismissal,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2873,disruption,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2874,dissolve,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2875,disrupt,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2876,distant,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2877,disturb,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2878,domain,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2879,donation,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2880,dump,verb,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2881,dynamic,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Oxford CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2882,economics,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2883,eligible,adjective,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2884,elementary,adjective,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2885,echo,noun|verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1); no-per-sense-pos-in-deck; flat-matched",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2886,elevate,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2887,embed,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2888,enact,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2889,empire,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2890,engagement,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2891,envelope,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2892,execute,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2893,exit,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2894,explosive,adjective|noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1); no-per-sense-pos-in-deck; flat-matched",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2895,exposure,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2896,extract,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2897,fabric,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2898,fabric,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2899,fantasy,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2900,flavour,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2901,formation,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2902,fool,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2903,freely,adverb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2904,fulfil,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2905,gender,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2906,gesture,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2907,graphic,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2908,grave (serious),adjective,1,C1,,no,Oxford,Oxford,mismatch,1/1 senses failed: word-not-in-source,Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2909,highway,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2910,hopefully,adverb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_S Oxford_5000 Source::Oxford
2911,hunger,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2912,immune,adjective,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2913,icon,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2914,ink,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2915,inherit,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2916,interval,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms OPAL_W Oxford_5000 Source::Oxford
2917,installation,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2918,installation,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2919,interact,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2920,invade,verb,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2921,isolate,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2922,isolated,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2923,interaction,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2924,invasion,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2925,landing,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2926,ladder,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2927,lane,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2928,legend,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2929,lens,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2930,literary,adjective,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2931,literally,adverb,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2932,litter,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2933,manufacture,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2934,mate,noun|verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2); no-per-sense-pos-in-deck; flat-matched",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2935,marker,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2936,mechanic,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2937,mechanical,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2938,mode,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2939,membership,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2940,modest,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2941,marathon,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2942,monster,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2943,make-up,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 phrasal_verbs Source::Oxford
2944,make-up,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 phrasal_verbs Source::Oxford
2945,naked,adjective,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2946,motion,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2947,navigation,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2948,norm,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2949,nutrition,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2950,necessity,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms OPAL_W Oxford_5000 Source::Oxford
2951,neutral,adjective,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms OPAL_W Oxford_5000 Source::Oxford
