line_no,word,pos_list,n_senses,declared_cefr,source_oxford_badge,badge_match,src_cambridge_flag,src_oxford_flag,card_status,card_reason,tags
807,enforce,verb,1,C1,C1,yes,Oxford,AWL,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
808,enforcement,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
809,engage,verb,2,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_3000 OPAL_W
810,engaged,adjective,1,B1,B1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B1 CEFR::oxford Oxford_3000
811,engagement,noun,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
812,engaging,adjective,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
813,enjoyable,adjective,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
814,enquire,verb,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
815,enrich,verb,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
816,enrol,verb,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
817,ensue,verb,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
818,enterprise,noun,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
819,entertaining,adjective,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
820,enthusiast,noun,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
821,entitle,verb,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
822,entity,noun,1,C1,C1,yes,Oxford,AWL,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
823,entrepreneur,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
824,envelope,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 idioms
825,epidemic,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
826,epitome,noun,1,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
827,equality,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
828,equate,verb,1,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
829,equation,noun,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
830,equip,verb,1,B2,B2,yes,Oxford,AWL,mismatch,1/1 senses failed: sense-text-not-in-source,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
831,equipment,noun,1,A2,A2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::A2 CEFR::oxford Oxford_3000
832,equivalent,adjective|noun,2,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
833,era,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
834,erect,verb,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
835,ergonomic,adjective,1,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
836,erode,verb,1,C1,,no,Oxford,AWL,match,,Source::Oxford CEFR::C1 CEFR::oxford
837,erode,verb,1,UNCLASSIFIED,,no,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=UNCLASSIFIED, source=C1 [per-def])",Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
838,erupt,verb,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
839,escalate,verb,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
840,essence,noun,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W idioms
841,essential,adjective,1,B1,B1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B1 CEFR::oxford Oxford_3000
842,essentially,adverb,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
843,establishment,noun,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
844,estimate,noun,1,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_3000 OPAL_W
845,eternal,adjective,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 idioms
846,ethic,noun,2,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
847,ethnic,adjective,2,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
848,evacuate,verb,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
849,evaluation,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
850,eventual,adjective,1,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
851,evidence,noun,1,A2,A2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::A2 CEFR::oxford Oxford_3000 idioms
852,evident,adjective,1,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
853,evoke,verb,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
854,evolutionary,adjective,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
855,evolve,verb,1,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
856,exaggerate,verb,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
857,exceed,verb,2,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
858,excellence,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
859,exception,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W idioms
860,exceptional,adjective,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
861,excess,adjective|noun,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
862,excessive,adjective,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
863,exclude,verb,1,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
864,exclusion,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
865,exclusive,adjective,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
866,exclusively,adverb,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
867,execute,verb,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
868,execution,noun,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 idioms
869,exert,verb,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
870,exhausted,adjective,1,UNCLASSIFIED,,no,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=UNCLASSIFIED, source=B1 [per-def])",Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
871,exhibit,noun|verb,3,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
872,exhilarating,adjective,1,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
873,exile,noun,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
874,existential,adjective,2,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
875,exit,noun,2,B2,C1,no,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
876,exotic,adjective,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
877,expansion,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
878,expend,verb,1,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
879,expenditure,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
880,experimental,adjective,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
881,expertise,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
882,expire,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,1/1 senses failed: sense-text-not-in-source,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
883,explicit,adjective,1,C1,C1,yes,Oxford,AWL,mismatch,1/1 senses failed: sense-text-not-in-source,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
884,explicitly,adverb,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
885,exploit,verb,1,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
886,exploitation,noun,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
887,explosive,adjective|noun,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
888,exponentially,adverb,2,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
889,expose,verb,3,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_3000 OPAL_W
890,exposure,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
891,extend,verb,3,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_3000 OPAL_W
892,extension,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W idioms
893,extensive,adjective,2,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
894,extensively,adverb,2,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
895,extract,noun,1,B2,C1,no,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
896,extremist,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
897,fabric,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
898,fabulous,adjective,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
899,facilitate,verb,1,C1,C1,yes,Oxford,AWL,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
900,faction,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
901,faculty,noun,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
902,fad,noun,1,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
903,fade,verb,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 idioms
904,failed,adjective,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
905,fairness,noun,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 idioms
906,fake,adjective,2,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
907,fame,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 idioms
908,famine,noun,1,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
909,fantasy,noun,3,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
910,fare,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
911,fatal,adjective,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
912,fate,noun,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 idioms
913,fatigue,noun,1,C1,,no,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford
914,fatigue,noun,1,UNCLASSIFIED,,no,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=UNCLASSIFIED, source=C1 [per-def])",Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
915,favourable,adjective,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
916,feat,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
917,federal,adjective,2,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
918,feminist,adjective|noun,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
919,fermentation,noun,1,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
920,fever,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
921,fibre,noun,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
922,fierce,adjective,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 idioms
923,film-maker,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
924,filter,noun|verb,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
925,fine,noun|verb,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 idioms
926,finite,adjective,2,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
927,firearm,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
928,firefighter,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
929,firework,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
930,firm,adjective|noun,3,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 idioms
931,firmly,adverb,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
932,fit,noun,1,B2,A2,no,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford idioms
933,fit,noun,3,C1,A2,no,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 idioms
934,fixture,noun,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
935,flavour,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 idioms
936,flaw,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
937,flawed,adjective,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
938,flee,verb,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
939,fleet,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
940,fleeting,adjective,1,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
941,flesh,noun,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 idioms
942,flexibility,noun,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
943,flourish,verb,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
944,fluctuate,verb,1,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
945,fluid,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
946,fond,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,1/1 senses failed: sense-text-not-in-source,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
947,fool,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 idioms
948,footage,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
949,forbid,verb,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 idioms
950,forecast,noun|verb,2,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
951,foreigner,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
952,forge,verb,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
953,format,noun,1,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
954,formation,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
955,formerly,adverb,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
956,formula,noun,3,C1,C1,yes,Oxford,AWL,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
957,formulate,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,1/1 senses failed: sense-text-not-in-source,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
958,forth,adverb,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 idioms
959,forthcoming,adjective,1,C1,C1,yes,Oxford,AWL,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
960,fortunate,adjective,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
961,forum,noun,2,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
962,fossil,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
963,foster,verb,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
964,foundation,noun,3,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 idioms
965,founder,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
966,fraction,noun,2,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
967,fragile,adjective,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
968,fragment,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
969,framework,noun,3,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
970,franchise,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
971,frankly,adverb,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
972,fraud,noun,2,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
973,freely,adverb,3,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
974,frequent,adjective,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
975,frustrated,adjective,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
976,frustrating,adjective,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
977,frustration,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
978,fulfil,verb,3,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
979,full-time,adjective|adverb,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford
980,functional,adjective,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 OPAL_W
981,fundamentally,adverb,3,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
982,fundraising,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
983,funeral,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 idioms
984,furious,adjective,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
985,galactic,adjective,1,UNCLASSIFIED,,no,Oxford,Oxford,match,,Source::Oxford CEFR::UNCLASSIFIED CEFR::oxford
986,gallon,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
987,gambling,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
988,gaming,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
989,gathering,noun,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
990,gay,adjective,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 idioms
991,gaze,noun|verb,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
992,gear,noun,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 idioms
993,gender,noun,1,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 OPAL_W
994,gene,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 idioms
995,generic,adjective,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
996,genetic,adjective,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
997,genius,noun,2,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 idioms
998,genocide,noun,1,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
999,genuine,adjective,2,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
1000,genuinely,adverb,2,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
1001,gesture,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
1002,gig,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
1003,glance,noun|verb,2,C1,C1,yes,Oxford,Oxford,mismatch,1/2 senses failed: sense-text-not-in-source; no-per-sense-pos-in-deck; flat-matched,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000 idioms
1004,glimpse,noun,2,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
1005,glitch,noun,2,C2,,no,Oxford,Oxford,match,,Source::Oxford CEFR::C2 CEFR::oxford
1006,globalization,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
1007,globe,noun,1,B2,B2,yes,Oxford,AWL,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000
1008,glorious,adjective,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
1009,glory,noun,3,C1,C1,yes,Oxford,Oxford,match,,Source::Oxford CEFR::C1 CEFR::oxford Oxford_5000
1010,golden,adjective,3,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 idioms
1011,goodness,noun,1,B2,B2,yes,Oxford,Oxford,match,,Source::Oxford CEFR::B2 CEFR::oxford Oxford_5000 idioms
